trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052001624,2019-11-18T04:40:01.624Z,11/18/2019 04:40:01,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052024541,2019-11-18T04:40:24.541Z,11/18/2019 04:40:24,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052197931,2019-11-18T04:43:17.931Z,11/18/2019 04:43:17,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052220961,2019-11-18T04:43:40.961Z,11/18/2019 04:43:40,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052224322,2019-11-18T04:43:44.322Z,11/18/2019 04:43:44,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052247116,2019-11-18T04:44:07.116Z,11/18/2019 04:44:07,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052673968,2019-11-18T04:51:13.968Z,11/18/2019 04:51:13,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574052780575,2019-11-18T04:53:00.575Z,11/18/2019 04:53:00,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574053925377,2019-11-18T05:12:05.377Z,11/18/2019 05:12:05,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574053940738,2019-11-18T05:12:20.738Z,11/18/2019 05:12:20,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574054567415,2019-11-18T05:22:47.415Z,11/18/2019 05:22:47,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574054584817,2019-11-18T05:23:04.817Z,11/18/2019 05:23:04,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574073382789,2019-11-18T10:36:22.789Z,11/18/2019 10:36:22,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574073408808,2019-11-18T10:36:48.808Z,11/18/2019 10:36:48,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574073461574,2019-11-18T10:37:41.574Z,11/18/2019 10:37:41,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574073479497,2019-11-18T10:37:59.497Z,11/18/2019 10:37:59,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574073998049,2019-11-18T10:46:38.049Z,11/18/2019 10:46:38,0,100,100,0,2.9,180,samjin,motion,1,0,-61,0,
8,10038,1fef000100976d28,Stair Motion Sensor,1574074055922,2019-11-18T10:47:35.922Z,11/18/2019 10:47:35,0,100,100,0,2.9,180,samjin,motion,0,0,-61,0,
