trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryLevel,batteryVoltage,degC,deviceVersion,lqi,manufacturer,model,relativeHumidity,rssi,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576511041173,2019-12-16T15:44:01.173Z,12/16/2019 15:44:01,75,2.6,21.9,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576512843649,2019-12-16T16:14:03.649Z,12/16/2019 16:14:03,75,2.6,21.8,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576515547549,2019-12-16T16:59:07.549Z,12/16/2019 16:59:07,75,2.6,21.7,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516388026,2019-12-16T17:13:08.026Z,12/16/2019 17:13:08,75,2.6,21.7,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516388784,2019-12-16T17:13:08.784Z,12/16/2019 17:13:08,75,2.6,22.0,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516509043,2019-12-16T17:15:09.043Z,12/16/2019 17:15:09,75,2.6,22.5,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516569061,2019-12-16T17:16:09.061Z,12/16/2019 17:16:09,75,2.6,22.8,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516629238,2019-12-16T17:17:09.238Z,12/16/2019 17:17:09,75,2.6,23.1,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516688626,2019-12-16T17:18:08.626Z,12/16/2019 17:18:08,75,2.6,23.1,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516689380,2019-12-16T17:18:09.380Z,12/16/2019 17:18:09,75,2.6,23.5,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516808800,2019-12-16T17:20:08.800Z,12/16/2019 17:20:08,75,2.6,23.5,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516809635,2019-12-16T17:20:09.635Z,12/16/2019 17:20:09,75,2.6,24.1,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516868930,2019-12-16T17:21:08.930Z,12/16/2019 17:21:08,75,2.6,24.1,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516869652,2019-12-16T17:21:09.652Z,12/16/2019 17:21:09,75,2.6,24.4,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516989204,2019-12-16T17:23:09.204Z,12/16/2019 17:23:09,75,2.6,24.4,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576516989963,2019-12-16T17:23:09.963Z,12/16/2019 17:23:09,75,2.6,24.8,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576517590012,2019-12-16T17:33:10.012Z,12/16/2019 17:33:10,75,2.6,24.8,12.26.01,116,greenpeak,gpd,41,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576517590787,2019-12-16T17:33:10.787Z,12/16/2019 17:33:10,75,2.6,24.5,12.26.01,116,greenpeak,gpd,41,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576518250934,2019-12-16T17:44:10.934Z,12/16/2019 17:44:10,75,2.6,24.5,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576518251792,2019-12-16T17:44:11.792Z,12/16/2019 17:44:11,75,2.6,24.1,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576518612247,2019-12-16T17:50:12.247Z,12/16/2019 17:50:12,75,2.6,23.8,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576518971999,2019-12-16T17:56:11.999Z,12/16/2019 17:56:11,75,2.6,23.8,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576518972773,2019-12-16T17:56:12.773Z,12/16/2019 17:56:12,75,2.6,23.5,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576519393479,2019-12-16T18:03:13.479Z,12/16/2019 18:03:13,75,2.6,23.2,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576519873490,2019-12-16T18:11:13.490Z,12/16/2019 18:11:13,75,2.6,23.2,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576519874250,2019-12-16T18:11:14.250Z,12/16/2019 18:11:14,75,2.6,22.9,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576520474247,2019-12-16T18:21:14.247Z,12/16/2019 18:21:14,75,2.6,22.9,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576520475020,2019-12-16T18:21:15.020Z,12/16/2019 18:21:15,75,2.6,22.5,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576521376281,2019-12-16T18:36:16.281Z,12/16/2019 18:36:16,75,2.6,22.3,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576522276793,2019-12-16T18:51:16.793Z,12/16/2019 18:51:16,75,2.6,22.3,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576522277632,2019-12-16T18:51:17.632Z,12/16/2019 18:51:17,75,2.6,22.2,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576523178853,2019-12-16T19:06:18.853Z,12/16/2019 19:06:18,75,2.6,22.1,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576524980751,2019-12-16T19:36:20.751Z,12/16/2019 19:36:20,75,2.6,22.1,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576525882095,2019-12-16T19:51:22.095Z,12/16/2019 19:51:22,75,2.6,22.1,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576526783259,2019-12-16T20:06:23.259Z,12/16/2019 20:06:23,75,2.6,22.1,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576526783997,2019-12-16T20:06:23.997Z,12/16/2019 20:06:23,75,2.6,22.0,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576528586627,2019-12-16T20:36:26.627Z,12/16/2019 20:36:26,75,2.6,22.1,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576529487139,2019-12-16T20:51:27.139Z,12/16/2019 20:51:27,75,2.6,22.1,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576529487781,2019-12-16T20:51:27.781Z,12/16/2019 20:51:27,75,2.6,22.0,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576530388399,2019-12-16T21:06:28.399Z,12/16/2019 21:06:28,75,2.6,22.0,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576531289941,2019-12-16T21:21:29.941Z,12/16/2019 21:21:29,75,2.6,22.0,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576532191775,2019-12-16T21:36:31.775Z,12/16/2019 21:36:31,75,2.6,22.3,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576532551358,2019-12-16T21:42:31.358Z,12/16/2019 21:42:31,75,2.6,22.3,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576532552290,2019-12-16T21:42:32.290Z,12/16/2019 21:42:32,75,2.6,22.6,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576532792585,2019-12-16T21:46:32.585Z,12/16/2019 21:46:32,75,2.6,22.9,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533032114,2019-12-16T21:50:32.114Z,12/16/2019 21:50:32,75,2.6,22.9,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533032897,2019-12-16T21:50:32.897Z,12/16/2019 21:50:32,75,2.6,23.2,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533272543,2019-12-16T21:54:32.543Z,12/16/2019 21:54:32,75,2.6,23.2,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533273594,2019-12-16T21:54:33.594Z,12/16/2019 21:54:33,75,2.6,23.6,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533512896,2019-12-16T21:58:32.896Z,12/16/2019 21:58:32,75,2.6,23.6,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533513795,2019-12-16T21:58:33.795Z,12/16/2019 21:58:33,75,2.6,23.9,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533753407,2019-12-16T22:02:33.407Z,12/16/2019 22:02:33,75,2.6,23.9,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576533754166,2019-12-16T22:02:34.166Z,12/16/2019 22:02:34,75,2.6,24.3,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534053802,2019-12-16T22:07:33.802Z,12/16/2019 22:07:33,75,2.6,24.3,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534054730,2019-12-16T22:07:34.730Z,12/16/2019 22:07:34,75,2.6,24.7,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534355056,2019-12-16T22:12:35.056Z,12/16/2019 22:12:35,75,2.6,25.0,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534654828,2019-12-16T22:17:34.828Z,12/16/2019 22:17:34,75,2.6,25.0,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534655527,2019-12-16T22:17:35.527Z,12/16/2019 22:17:35,75,2.6,25.3,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576534955965,2019-12-16T22:22:35.965Z,12/16/2019 22:22:35,75,2.6,25.6,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576535315842,2019-12-16T22:28:35.842Z,12/16/2019 22:28:35,75,2.6,25.6,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576535316540,2019-12-16T22:28:36.540Z,12/16/2019 22:28:36,75,2.6,25.9,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576535736309,2019-12-16T22:35:36.309Z,12/16/2019 22:35:36,75,2.6,25.9,12.26.01,116,greenpeak,gpd,41,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576535737237,2019-12-16T22:35:37.237Z,12/16/2019 22:35:37,75,2.6,26.2,12.26.01,116,greenpeak,gpd,41,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576536277902,2019-12-16T22:44:37.902Z,12/16/2019 22:44:37,75,2.6,26.5,12.26.01,116,greenpeak,gpd,41,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576537178485,2019-12-16T22:59:38.485Z,12/16/2019 22:59:38,75,2.6,26.5,12.26.01,116,greenpeak,gpd,40,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576537179397,2019-12-16T22:59:39.397Z,12/16/2019 22:59:39,75,2.6,26.8,12.26.01,116,greenpeak,gpd,40,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576538079844,2019-12-16T23:14:39.844Z,12/16/2019 23:14:39,75,2.6,26.8,12.26.01,116,greenpeak,gpd,39,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576538080603,2019-12-16T23:14:40.603Z,12/16/2019 23:14:40,75,2.6,27.0,12.26.01,116,greenpeak,gpd,39,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576538981976,2019-12-16T23:29:41.976Z,12/16/2019 23:29:41,75,2.6,27.2,12.26.01,116,greenpeak,gpd,39,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576539883050,2019-12-16T23:44:43.050Z,12/16/2019 23:44:43,75,2.6,27.3,12.26.01,116,greenpeak,gpd,39,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576540784355,2019-12-16T23:59:44.355Z,12/16/2019 23:59:44,75,2.6,27.4,12.26.01,116,greenpeak,gpd,39,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576541684869,2019-12-17T00:14:44.869Z,12/17/2019 00:14:44,75,2.6,27.4,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576541685719,2019-12-17T00:14:45.719Z,12/17/2019 00:14:45,75,2.6,27.3,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542405872,2019-12-17T00:26:45.872Z,12/17/2019 00:26:45,75,2.6,27.3,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542406646,2019-12-17T00:26:46.646Z,12/17/2019 00:26:46,75,2.6,26.9,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542706273,2019-12-17T00:31:46.273Z,12/17/2019 00:31:46,75,2.6,26.9,12.26.01,116,greenpeak,gpd,73,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542707126,2019-12-17T00:31:47.126Z,12/17/2019 00:31:47,75,2.6,27.3,12.26.01,116,greenpeak,gpd,73,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542886660,2019-12-17T00:34:46.660Z,12/17/2019 00:34:46,75,2.6,27.3,12.26.01,116,greenpeak,gpd,66,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576542887425,2019-12-17T00:34:47.425Z,12/17/2019 00:34:47,75,2.6,27.6,12.26.01,116,greenpeak,gpd,66,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576543127027,2019-12-17T00:38:47.027Z,12/17/2019 00:38:47,75,2.6,27.6,12.26.01,116,greenpeak,gpd,55,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576543127886,2019-12-17T00:38:47.886Z,12/17/2019 00:38:47,75,2.6,27.9,12.26.01,116,greenpeak,gpd,55,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576543308232,2019-12-17T00:41:48.232Z,12/17/2019 00:41:48,75,2.6,28.4,12.26.01,116,greenpeak,gpd,55,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576543487666,2019-12-17T00:44:47.666Z,12/17/2019 00:44:47,75,2.6,28.4,12.26.01,116,greenpeak,gpd,71,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576543488517,2019-12-17T00:44:48.517Z,12/17/2019 00:44:48,75,2.6,28.8,12.26.01,116,greenpeak,gpd,71,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544148633,2019-12-17T00:55:48.633Z,12/17/2019 00:55:48,75,2.6,28.8,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544149337,2019-12-17T00:55:49.337Z,12/17/2019 00:55:49,75,2.6,28.4,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544449081,2019-12-17T01:00:49.081Z,12/17/2019 01:00:49,75,2.6,28.4,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544689443,2019-12-17T01:04:49.443Z,12/17/2019 01:04:49,75,2.6,28.4,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544690219,2019-12-17T01:04:50.219Z,12/17/2019 01:04:50,75,2.6,27.8,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544989827,2019-12-17T01:09:49.827Z,12/17/2019 01:09:49,75,2.6,27.8,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576544990980,2019-12-17T01:09:50.980Z,12/17/2019 01:09:50,75,2.6,27.4,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576545470564,2019-12-17T01:17:50.564Z,12/17/2019 01:17:50,75,2.6,27.4,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576545471476,2019-12-17T01:17:51.476Z,12/17/2019 01:17:51,75,2.6,27.2,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576546071485,2019-12-17T01:27:51.485Z,12/17/2019 01:27:51,75,2.6,27.2,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576546072252,2019-12-17T01:27:52.252Z,12/17/2019 01:27:52,75,2.6,26.8,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576546853281,2019-12-17T01:40:53.281Z,12/17/2019 01:40:53,75,2.6,26.5,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576547754681,2019-12-17T01:55:54.681Z,12/17/2019 01:55:54,75,2.6,26.3,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576548535058,2019-12-17T02:08:55.058Z,12/17/2019 02:08:55,75,2.6,26.3,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576548535741,2019-12-17T02:08:55.741Z,12/17/2019 02:08:55,75,2.6,26.6,12.26.01,116,greenpeak,gpd,44,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576548955688,2019-12-17T02:15:55.688Z,12/17/2019 02:15:55,75,2.6,26.6,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576548956308,2019-12-17T02:15:56.308Z,12/17/2019 02:15:56,75,2.6,26.9,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576549858162,2019-12-17T02:30:58.162Z,12/17/2019 02:30:58,75,2.6,26.9,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576549858553,2019-12-17T02:30:58.553Z,12/17/2019 02:30:58,75,2.6,27.1,12.26.01,116,greenpeak,gpd,42,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576550457821,2019-12-17T02:40:57.821Z,12/17/2019 02:40:57,75,2.6,27.1,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576550458588,2019-12-17T02:40:58.588Z,12/17/2019 02:40:58,75,2.6,26.8,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576550819118,2019-12-17T02:46:59.118Z,12/17/2019 02:46:59,75,2.6,26.5,12.26.01,116,greenpeak,gpd,43,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551178947,2019-12-17T02:52:58.947Z,12/17/2019 02:52:58,75,2.6,26.5,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551179707,2019-12-17T02:52:59.707Z,12/17/2019 02:52:59,75,2.6,26.1,12.26.01,116,greenpeak,gpd,45,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551539357,2019-12-17T02:58:59.357Z,12/17/2019 02:58:59,75,2.6,26.1,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551540130,2019-12-17T02:59:00.130Z,12/17/2019 02:59:00,75,2.6,25.9,12.26.01,116,greenpeak,gpd,46,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551960544,2019-12-17T03:06:00.544Z,12/17/2019 03:06:00,75,2.6,25.9,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576551960813,2019-12-17T03:06:00.813Z,12/17/2019 03:06:00,75,2.6,25.6,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576552441558,2019-12-17T03:14:01.558Z,12/17/2019 03:14:01,75,2.6,25.3,12.26.01,116,greenpeak,gpd,47,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576553042321,2019-12-17T03:24:02.321Z,12/17/2019 03:24:02,75,2.6,25.3,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576553042611,2019-12-17T03:24:02.611Z,12/17/2019 03:24:02,75,2.6,24.9,12.26.01,116,greenpeak,gpd,48,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576553942817,2019-12-17T03:39:02.817Z,12/17/2019 03:39:02,75,2.6,24.9,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576553943575,2019-12-17T03:39:03.575Z,12/17/2019 03:39:03,75,2.6,24.7,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576554844718,2019-12-17T03:54:04.718Z,12/17/2019 03:54:04,75,2.6,24.7,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576554845284,2019-12-17T03:54:05.284Z,12/17/2019 03:54:05,75,2.6,24.5,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576555746143,2019-12-17T04:09:06.143Z,12/17/2019 04:09:06,75,2.6,24.3,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576556647573,2019-12-17T04:24:07.573Z,12/17/2019 04:24:07,75,2.6,24.2,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576557548125,2019-12-17T04:39:08.125Z,12/17/2019 04:39:08,75,2.6,24.2,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576557548822,2019-12-17T04:39:08.822Z,12/17/2019 04:39:08,75,2.6,24.1,12.26.01,116,greenpeak,gpd,49,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576558449384,2019-12-17T04:54:09.384Z,12/17/2019 04:54:09,75,2.6,24.1,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576559350507,2019-12-17T05:09:10.507Z,12/17/2019 05:09:10,75,2.6,24.1,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576559351483,2019-12-17T05:09:11.483Z,12/17/2019 05:09:11,75,2.6,23.9,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576560251832,2019-12-17T05:24:11.832Z,12/17/2019 05:24:11,75,2.6,23.9,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576560252593,2019-12-17T05:24:12.593Z,12/17/2019 05:24:12,75,2.6,23.8,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576561153077,2019-12-17T05:39:13.077Z,12/17/2019 05:39:13,75,2.6,23.8,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576561154014,2019-12-17T05:39:14.014Z,12/17/2019 05:39:14,75,2.6,23.7,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576562054455,2019-12-17T05:54:14.455Z,12/17/2019 05:54:14,75,2.6,23.7,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576562055152,2019-12-17T05:54:15.152Z,12/17/2019 05:54:15,75,2.6,23.6,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576562956470,2019-12-17T06:09:16.470Z,12/17/2019 06:09:16,75,2.6,23.5,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576563857083,2019-12-17T06:24:17.083Z,12/17/2019 06:24:17,75,2.6,23.5,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576563857772,2019-12-17T06:24:17.772Z,12/17/2019 06:24:17,75,2.6,23.3,12.26.01,116,greenpeak,gpd,50,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576564758346,2019-12-17T06:39:18.346Z,12/17/2019 06:39:18,75,2.6,23.3,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576564759120,2019-12-17T06:39:19.120Z,12/17/2019 06:39:19,75,2.6,23.2,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576566561505,2019-12-17T07:09:21.505Z,12/17/2019 07:09:21,75,2.6,23.0,12.26.01,116,greenpeak,gpd,51,-71,
8,10034,FFFFFFFF006f01c8,Stove hood temp sensor,1576567462192,2019-12-17T07:24:22.192Z,12/17/2019 07:24:22,75,2.6,23.0,12.26.01,116,greenpeak,gpd,50,-71,
