trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLow,batteryVoltage,deviceVersion,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574110349994,2019-11-18T20:52:29.994Z,11/18/2019 20:52:29,0,75,0,2.6,13.26.01,0,64,greenpeak,gpd,0,-80,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574110411040,2019-11-18T20:53:31.040Z,11/18/2019 20:53:31,0,75,0,2.6,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574111310936,2019-11-18T21:08:30.936Z,11/18/2019 21:08:30,0,75,0,2.6,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574112211015,2019-11-18T21:23:31.015Z,11/18/2019 21:23:31,0,75,0,2.6,13.26.01,0,104,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574113110968,2019-11-18T21:38:30.968Z,11/18/2019 21:38:30,0,75,0,2.6,13.26.01,0,108,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114011049,2019-11-18T21:53:31.049Z,11/18/2019 21:53:31,0,75,0,2.6,13.26.01,0,104,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114271222,2019-11-18T21:57:51.222Z,11/18/2019 21:57:51,0,75,0,2.6,13.26.01,1,116,greenpeak,gpd,0,-71,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114276380,2019-11-18T21:57:56.380Z,11/18/2019 21:57:56,0,75,0,2.6,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114568335,2019-11-18T22:02:48.335Z,11/18/2019 22:02:48,0,75,0,2.6,13.26.01,1,144,greenpeak,gpd,0,-67,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114600854,2019-11-18T22:03:20.854Z,11/18/2019 22:03:20,0,75,0,2.6,13.26.01,0,96,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114749393,2019-11-18T22:05:49.393Z,11/18/2019 22:05:49,0,75,0,2.6,13.26.01,1,68,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114753153,2019-11-18T22:05:53.153Z,11/18/2019 22:05:53,0,75,0,2.6,13.26.01,0,108,greenpeak,gpd,0,-73,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574114911076,2019-11-18T22:08:31.076Z,11/18/2019 22:08:31,0,75,0,2.6,13.26.01,0,100,greenpeak,gpd,0,-74,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574115810894,2019-11-18T22:23:30.894Z,11/18/2019 22:23:30,0,75,0,2.6,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574116710925,2019-11-18T22:38:30.925Z,11/18/2019 22:38:30,0,75,0,2.6,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117438329,2019-11-18T22:50:38.329Z,11/18/2019 22:50:38,0,75,0,2.6,13.26.01,1,164,greenpeak,gpd,0,-63,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117441666,2019-11-18T22:50:41.666Z,11/18/2019 22:50:41,0,75,0,2.6,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117519528,2019-11-18T22:51:59.528Z,11/18/2019 22:51:59,0,75,0,2.6,13.26.01,1,156,greenpeak,gpd,0,-65,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117523295,2019-11-18T22:52:03.295Z,11/18/2019 22:52:03,0,75,0,2.6,13.26.01,0,92,greenpeak,gpd,0,-75,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117610937,2019-11-18T22:53:30.937Z,11/18/2019 22:53:30,0,75,0,2.6,13.26.01,0,88,greenpeak,gpd,0,-76,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117968861,2019-11-18T22:59:28.861Z,11/18/2019 22:59:28,0,75,0,2.6,13.26.01,1,140,greenpeak,gpd,0,-67,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574117973153,2019-11-18T22:59:33.153Z,11/18/2019 22:59:33,0,75,0,2.6,13.26.01,0,72,greenpeak,gpd,0,-79,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574118041253,2019-11-18T23:00:41.253Z,11/18/2019 23:00:41,0,75,0,2.6,13.26.01,1,136,greenpeak,gpd,0,-68,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574118043946,2019-11-18T23:00:43.946Z,11/18/2019 23:00:43,0,75,0,2.6,13.26.01,0,76,greenpeak,gpd,0,-78,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574118511171,2019-11-18T23:08:31.171Z,11/18/2019 23:08:31,0,75,0,2.6,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574119410879,2019-11-18T23:23:30.879Z,11/18/2019 23:23:30,0,75,0,2.6,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574120310874,2019-11-18T23:38:30.874Z,11/18/2019 23:38:30,0,75,0,2.6,13.26.01,0,56,greenpeak,gpd,0,-81,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574121210844,2019-11-18T23:53:30.844Z,11/18/2019 23:53:30,0,75,0,2.6,13.26.01,0,84,greenpeak,gpd,0,-77,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574122111007,2019-11-19T00:08:31.007Z,11/19/2019 00:08:31,0,75,0,2.6,13.26.01,0,44,greenpeak,gpd,0,-83,0,
8,10014,FFFFFFFF006eb624,Microwave Door Sensor,1574123010746,2019-11-19T00:23:30.746Z,11/19/2019 00:23:30,0,75,0,2.6,13.26.01,0,96,greenpeak,gpd,0,-75,0,
