trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryLevel,batteryLevelOrig,batteryVoltage,degC,lqi,manufacturer,model,rssi,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575866375798,2019-12-09T04:39:35.798Z,12/09/2019 04:39:35,100,60,2.9,31.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575868175624,2019-12-09T05:09:35.624Z,12/09/2019 05:09:35,100,60,2.9,30.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575870875522,2019-12-09T05:54:35.522Z,12/09/2019 05:54:35,100,60,2.9,29.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575872675366,2019-12-09T06:24:35.366Z,12/09/2019 06:24:35,100,60,2.9,28.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575874475348,2019-12-09T06:54:35.348Z,12/09/2019 06:54:35,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575878975185,2019-12-09T08:09:35.185Z,12/09/2019 08:09:35,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575886174803,2019-12-09T10:09:34.803Z,12/09/2019 10:09:34,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575887074788,2019-12-09T10:24:34.788Z,12/09/2019 10:24:34,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575887974771,2019-12-09T10:39:34.771Z,12/09/2019 10:39:34,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575892474618,2019-12-09T11:54:34.618Z,12/09/2019 11:54:34,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575893374632,2019-12-09T12:09:34.632Z,12/09/2019 12:09:34,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575904174155,2019-12-09T15:09:34.155Z,12/09/2019 15:09:34,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575905074015,2019-12-09T15:24:34.015Z,12/09/2019 15:24:34,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575908673809,2019-12-09T16:24:33.809Z,12/09/2019 16:24:33,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575911373725,2019-12-09T17:09:33.725Z,12/09/2019 17:09:33,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575912273809,2019-12-09T17:24:33.809Z,12/09/2019 17:24:33,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575915873599,2019-12-09T18:24:33.599Z,12/09/2019 18:24:33,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575917673335,2019-12-09T18:54:33.335Z,12/09/2019 18:54:33,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575918573435,2019-12-09T19:09:33.435Z,12/09/2019 19:09:33,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575931172794,2019-12-09T22:39:32.794Z,12/09/2019 22:39:32,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575932072805,2019-12-09T22:54:32.805Z,12/09/2019 22:54:32,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575932972852,2019-12-09T23:09:32.852Z,12/09/2019 23:09:32,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575933872627,2019-12-09T23:24:32.627Z,12/09/2019 23:24:32,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575949172029,2019-12-10T03:39:32.029Z,12/10/2019 03:39:32,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575950971883,2019-12-10T04:09:31.883Z,12/10/2019 04:09:31,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575956371615,2019-12-10T05:39:31.615Z,12/10/2019 05:39:31,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575957271622,2019-12-10T05:54:31.622Z,12/10/2019 05:54:31,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575963571443,2019-12-10T07:39:31.443Z,12/10/2019 07:39:31,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575968071165,2019-12-10T08:54:31.165Z,12/10/2019 08:54:31,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575968971127,2019-12-10T09:09:31.127Z,12/10/2019 09:09:31,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575970771057,2019-12-10T09:39:31.057Z,12/10/2019 09:39:31,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575983370428,2019-12-10T13:09:30.428Z,12/10/2019 13:09:30,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575984270390,2019-12-10T13:24:30.390Z,12/10/2019 13:24:30,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575986070364,2019-12-10T13:54:30.364Z,12/10/2019 13:54:30,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575989670145,2019-12-10T14:54:30.145Z,12/10/2019 14:54:30,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575990570047,2019-12-10T15:09:30.047Z,12/10/2019 15:09:30,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1575991470169,2019-12-10T15:24:30.169Z,12/10/2019 15:24:30,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576019368725,2019-12-10T23:09:28.725Z,12/10/2019 23:09:28,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576036468127,2019-12-11T03:54:28.127Z,12/11/2019 03:54:28,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576049967472,2019-12-11T07:39:27.472Z,12/11/2019 07:39:27,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576050867407,2019-12-11T07:54:27.407Z,12/11/2019 07:54:27,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576051767290,2019-12-11T08:09:27.290Z,12/11/2019 08:09:27,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576055367227,2019-12-11T09:09:27.227Z,12/11/2019 09:09:27,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576056267264,2019-12-11T09:24:27.264Z,12/11/2019 09:24:27,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576063466839,2019-12-11T11:24:26.839Z,12/11/2019 11:24:26,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576064366706,2019-12-11T11:39:26.706Z,12/11/2019 11:39:26,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576067967225,2019-12-11T12:39:27.225Z,12/11/2019 12:39:27,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576069766612,2019-12-11T13:09:26.612Z,12/11/2019 13:09:26,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576070666531,2019-12-11T13:24:26.531Z,12/11/2019 13:24:26,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576071566492,2019-12-11T13:39:26.492Z,12/11/2019 13:39:26,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576094065425,2019-12-11T19:54:25.425Z,12/11/2019 19:54:25,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576103065046,2019-12-11T22:24:25.046Z,12/11/2019 22:24:25,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576103965594,2019-12-11T22:39:25.594Z,12/11/2019 22:39:25,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576105764899,2019-12-11T23:09:24.899Z,12/11/2019 23:09:24,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576106664824,2019-12-11T23:24:24.824Z,12/11/2019 23:24:24,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576107564797,2019-12-11T23:39:24.797Z,12/11/2019 23:39:24,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576117465011,2019-12-12T02:24:25.011Z,12/12/2019 02:24:25,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576118364257,2019-12-12T02:39:24.257Z,12/12/2019 02:39:24,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576128263993,2019-12-12T05:24:23.993Z,12/12/2019 05:24:23,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576134563553,2019-12-12T07:09:23.553Z,12/12/2019 07:09:23,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576152562797,2019-12-12T12:09:22.797Z,12/12/2019 12:09:22,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576153462757,2019-12-12T12:24:22.757Z,12/12/2019 12:24:22,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576154363307,2019-12-12T12:39:23.307Z,12/12/2019 12:39:23,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576156162665,2019-12-12T13:09:22.665Z,12/12/2019 13:09:22,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576184061507,2019-12-12T20:54:21.507Z,12/12/2019 20:54:21,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576184961343,2019-12-12T21:09:21.343Z,12/12/2019 21:09:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576185861454,2019-12-12T21:24:21.454Z,12/12/2019 21:24:21,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576186761254,2019-12-12T21:39:21.254Z,12/12/2019 21:39:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576189461033,2019-12-12T22:24:21.033Z,12/12/2019 22:24:21,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576190361166,2019-12-12T22:39:21.166Z,12/12/2019 22:39:21,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576192160980,2019-12-12T23:09:20.980Z,12/12/2019 23:09:20,100,60,2.9,22.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576194860913,2019-12-12T23:54:20.913Z,12/12/2019 23:54:20,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576195760942,2019-12-13T00:09:20.942Z,12/13/2019 00:09:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576196661462,2019-12-13T00:24:21.462Z,12/13/2019 00:24:21,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576199360646,2019-12-13T01:09:20.646Z,12/13/2019 01:09:20,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576200260554,2019-12-13T01:24:20.554Z,12/13/2019 01:24:20,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576201160484,2019-12-13T01:39:20.484Z,12/13/2019 01:39:20,100,60,2.9,29.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576202060424,2019-12-13T01:54:20.424Z,12/13/2019 01:54:20,100,60,2.9,31.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576202960467,2019-12-13T02:09:20.467Z,12/13/2019 02:09:20,100,60,2.9,32.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576207460256,2019-12-13T03:24:20.256Z,12/13/2019 03:24:20,100,60,2.9,31.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576209260211,2019-12-13T03:54:20.211Z,12/13/2019 03:54:20,100,60,2.9,30.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576211960167,2019-12-13T04:39:20.167Z,12/13/2019 04:39:20,100,60,2.9,29.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576213760073,2019-12-13T05:09:20.073Z,12/13/2019 05:09:20,100,60,2.9,28.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576216459807,2019-12-13T05:54:19.807Z,12/13/2019 05:54:19,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576222759614,2019-12-13T07:39:19.614Z,12/13/2019 07:39:19,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576223659581,2019-12-13T07:54:19.581Z,12/13/2019 07:54:19,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576224559530,2019-12-13T08:09:19.530Z,12/13/2019 08:09:19,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576230859264,2019-12-13T09:54:19.264Z,12/13/2019 09:54:19,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576231759229,2019-12-13T10:09:19.229Z,12/13/2019 10:09:19,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576233559136,2019-12-13T10:39:19.136Z,12/13/2019 10:39:19,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576252458362,2019-12-13T15:54:18.362Z,12/13/2019 15:54:18,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576253358241,2019-12-13T16:09:18.241Z,12/13/2019 16:09:18,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576254258816,2019-12-13T16:24:18.816Z,12/13/2019 16:24:18,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576256058264,2019-12-13T16:54:18.264Z,12/13/2019 16:54:18,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576271357601,2019-12-13T21:09:17.601Z,12/13/2019 21:09:17,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576275857242,2019-12-13T22:24:17.242Z,12/13/2019 22:24:17,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576276757274,2019-12-13T22:39:17.274Z,12/13/2019 22:39:17,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576281257013,2019-12-13T23:54:17.013Z,12/13/2019 23:54:17,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576282157040,2019-12-14T00:09:17.040Z,12/14/2019 00:09:17,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576283056852,2019-12-14T00:24:16.852Z,12/14/2019 00:24:16,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576283956797,2019-12-14T00:39:16.797Z,12/14/2019 00:39:16,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576284856899,2019-12-14T00:54:16.899Z,12/14/2019 00:54:16,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576310955654,2019-12-14T08:09:15.654Z,12/14/2019 08:09:15,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576311855639,2019-12-14T08:24:15.639Z,12/14/2019 08:24:15,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576313655537,2019-12-14T08:54:15.537Z,12/14/2019 08:54:15,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576316355378,2019-12-14T09:39:15.378Z,12/14/2019 09:39:15,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576317255253,2019-12-14T09:54:15.253Z,12/14/2019 09:54:15,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576337054425,2019-12-14T15:24:14.425Z,12/14/2019 15:24:14,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576364053204,2019-12-14T22:54:13.204Z,12/14/2019 22:54:13,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576371252849,2019-12-15T00:54:12.849Z,12/15/2019 00:54:12,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576391052051,2019-12-15T06:24:12.051Z,12/15/2019 06:24:12,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576422550595,2019-12-15T15:09:10.595Z,12/15/2019 15:09:10,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576423450578,2019-12-15T15:24:10.578Z,12/15/2019 15:24:10,100,60,2.9,22.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576425250432,2019-12-15T15:54:10.432Z,12/15/2019 15:54:10,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576427050368,2019-12-15T16:24:10.368Z,12/15/2019 16:24:10,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576428850294,2019-12-15T16:54:10.294Z,12/15/2019 16:54:10,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576429750309,2019-12-15T17:09:10.309Z,12/15/2019 17:09:10,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576430650189,2019-12-15T17:24:10.189Z,12/15/2019 17:24:10,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576431550109,2019-12-15T17:39:10.109Z,12/15/2019 17:39:10,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576434250033,2019-12-15T18:24:10.033Z,12/15/2019 18:24:10,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576435149927,2019-12-15T18:39:09.927Z,12/15/2019 18:39:09,100,60,2.9,28.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576436050592,2019-12-15T18:54:10.592Z,12/15/2019 18:54:10,100,60,2.9,30.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576436950425,2019-12-15T19:09:10.425Z,12/15/2019 19:09:10,100,60,2.9,32.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576437849849,2019-12-15T19:24:09.849Z,12/15/2019 19:24:09,100,60,2.9,33.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576440550232,2019-12-15T20:09:10.232Z,12/15/2019 20:09:10,100,60,2.9,32.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576443249699,2019-12-15T20:54:09.699Z,12/15/2019 20:54:09,100,60,2.9,31.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576445049513,2019-12-15T21:24:09.513Z,12/15/2019 21:24:09,100,60,2.9,30.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576448649311,2019-12-15T22:24:09.311Z,12/15/2019 22:24:09,100,60,2.9,29.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576450449247,2019-12-15T22:54:09.247Z,12/15/2019 22:54:09,100,60,2.9,28.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576452249147,2019-12-15T23:24:09.147Z,12/15/2019 23:24:09,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576453149225,2019-12-15T23:39:09.225Z,12/15/2019 23:39:09,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576454949056,2019-12-16T00:09:09.056Z,12/16/2019 00:09:09,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576459448922,2019-12-16T01:24:08.922Z,12/16/2019 01:24:08,100,60,2.9,27.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576460348875,2019-12-16T01:39:08.875Z,12/16/2019 01:39:08,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576461248955,2019-12-16T01:54:08.955Z,12/16/2019 01:54:08,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576462148969,2019-12-16T02:09:08.969Z,12/16/2019 02:09:08,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576463048712,2019-12-16T02:24:08.712Z,12/16/2019 02:24:08,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576463948676,2019-12-16T02:39:08.676Z,12/16/2019 02:39:08,100,60,2.9,26.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576467548564,2019-12-16T03:39:08.564Z,12/16/2019 03:39:08,100,60,2.9,25.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576468448551,2019-12-16T03:54:08.551Z,12/16/2019 03:54:08,100,60,2.9,24.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576470248457,2019-12-16T04:24:08.457Z,12/16/2019 04:24:08,100,60,2.9,23.0,140,greenpeak,gpd,-67,
8,10033,FFFFFFFF0060f700,Oven TempHumid Sensor 91819,1576471148473,2019-12-16T04:39:08.473Z,12/16/2019 04:39:08,100,60,2.9,25.0,140,greenpeak,gpd,-67,
