trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLevelOrig,batteryLow,batteryVoltage,doorStatus,lqi,manufacturer,model,ppc.charging,rssi,tamper,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574126613503,2019-11-19T01:23:33.503Z,11/19/2019 01:23:33,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574134856196,2019-11-19T03:40:56.196Z,11/19/2019 03:40:56,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574135592733,2019-11-19T03:53:12.733Z,11/19/2019 03:53:12,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574135620043,2019-11-19T03:53:40.043Z,11/19/2019 03:53:40,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574135756214,2019-11-19T03:55:56.214Z,11/19/2019 03:55:56,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574136656219,2019-11-19T04:10:56.219Z,11/19/2019 04:10:56,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574137556740,2019-11-19T04:25:56.740Z,11/19/2019 04:25:56,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574162259735,2019-11-19T11:17:39.735Z,11/19/2019 11:17:39,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574162275949,2019-11-19T11:17:55.949Z,11/19/2019 11:17:55,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574162325518,2019-11-19T11:18:45.518Z,11/19/2019 11:18:45,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574162332123,2019-11-19T11:18:52.123Z,11/19/2019 11:18:52,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574163201018,2019-11-19T11:33:21.018Z,11/19/2019 11:33:21,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574163207058,2019-11-19T11:33:27.058Z,11/19/2019 11:33:27,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574164555316,2019-11-19T11:55:55.316Z,11/19/2019 11:55:55,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165455515,2019-11-19T12:10:55.515Z,11/19/2019 12:10:55,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165752947,2019-11-19T12:15:52.947Z,11/19/2019 12:15:52,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165764407,2019-11-19T12:16:04.407Z,11/19/2019 12:16:04,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165861769,2019-11-19T12:17:41.769Z,11/19/2019 12:17:41,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165865160,2019-11-19T12:17:45.160Z,11/19/2019 12:17:45,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165901340,2019-11-19T12:18:21.340Z,11/19/2019 12:18:21,0,10,40,0,2.5,1,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574165927261,2019-11-19T12:18:47.261Z,11/19/2019 12:18:47,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574166095297,2019-11-19T12:21:35.297Z,11/19/2019 12:21:35,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574166120316,2019-11-19T12:22:00.316Z,11/19/2019 12:22:00,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574166150605,2019-11-19T12:22:30.605Z,11/19/2019 12:22:30,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574166169803,2019-11-19T12:22:49.803Z,11/19/2019 12:22:49,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574170855228,2019-11-19T13:40:55.228Z,11/19/2019 13:40:55,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574171755203,2019-11-19T13:55:55.203Z,11/19/2019 13:55:55,0,10,40,0,2.5,0,228,greenpeak,gpd,0,-53,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574172655107,2019-11-19T14:10:55.107Z,11/19/2019 14:10:55,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574186154692,2019-11-19T17:55:54.692Z,11/19/2019 17:55:54,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574186411491,2019-11-19T18:00:11.491Z,11/19/2019 18:00:11,0,10,40,0,2.5,1,212,greenpeak,gpd,0,-56,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574186421961,2019-11-19T18:00:21.961Z,11/19/2019 18:00:21,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574186716239,2019-11-19T18:05:16.239Z,11/19/2019 18:05:16,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574186720005,2019-11-19T18:05:20.005Z,11/19/2019 18:05:20,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574188609038,2019-11-19T18:36:49.038Z,11/19/2019 18:36:49,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574188613595,2019-11-19T18:36:53.595Z,11/19/2019 18:36:53,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574189754547,2019-11-19T18:55:54.547Z,11/19/2019 18:55:54,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574190654566,2019-11-19T19:10:54.566Z,11/19/2019 19:10:54,0,10,40,0,2.5,0,220,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574191447875,2019-11-19T19:24:07.875Z,11/19/2019 19:24:07,0,10,40,0,2.5,1,216,greenpeak,gpd,0,-55,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574191452766,2019-11-19T19:24:12.766Z,11/19/2019 19:24:12,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574191517785,2019-11-19T19:25:17.785Z,11/19/2019 19:25:17,0,10,40,0,2.5,1,224,greenpeak,gpd,0,-54,1,
8,10014,FFFFFFFF00614f82,Entry sensor Garage internal,1574191521180,2019-11-19T19:25:21.180Z,11/19/2019 19:25:21,0,10,40,0,2.5,0,224,greenpeak,gpd,0,-54,1,
