trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryDefect,batteryLevel,batteryLow,batteryVoltage,deviceVersion,lqi,manufacturer,model,motionStatus,ppc.charging,rssi,tamper,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027324550,2019-12-22T15:08:44.550Z,12/22/2019 15:08:44,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027344454,2019-12-22T15:09:04.454Z,12/22/2019 15:09:04,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027353372,2019-12-22T15:09:13.372Z,12/22/2019 15:09:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027367272,2019-12-22T15:09:27.272Z,12/22/2019 15:09:27,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027369810,2019-12-22T15:09:29.810Z,12/22/2019 15:09:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027373774,2019-12-22T15:09:33.774Z,12/22/2019 15:09:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027377573,2019-12-22T15:09:37.573Z,12/22/2019 15:09:37,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027389553,2019-12-22T15:09:49.553Z,12/22/2019 15:09:49,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027471309,2019-12-22T15:11:11.309Z,12/22/2019 15:11:11,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027479213,2019-12-22T15:11:19.213Z,12/22/2019 15:11:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027484053,2019-12-22T15:11:24.053Z,12/22/2019 15:11:24,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027498044,2019-12-22T15:11:38.044Z,12/22/2019 15:11:38,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027503202,2019-12-22T15:11:43.202Z,12/22/2019 15:11:43,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027511038,2019-12-22T15:11:51.038Z,12/22/2019 15:11:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027522731,2019-12-22T15:12:02.731Z,12/22/2019 15:12:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027528515,2019-12-22T15:12:08.515Z,12/22/2019 15:12:08,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027598244,2019-12-22T15:13:18.244Z,12/22/2019 15:13:18,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027602175,2019-12-22T15:13:22.175Z,12/22/2019 15:13:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027605176,2019-12-22T15:13:25.176Z,12/22/2019 15:13:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577027609202,2019-12-22T15:13:29.202Z,12/22/2019 15:13:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028020756,2019-12-22T15:20:20.756Z,12/22/2019 15:20:20,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028030663,2019-12-22T15:20:30.663Z,12/22/2019 15:20:30,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028643399,2019-12-22T15:30:43.399Z,12/22/2019 15:30:43,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028655359,2019-12-22T15:30:55.359Z,12/22/2019 15:30:55,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028665280,2019-12-22T15:31:05.280Z,12/22/2019 15:31:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028673134,2019-12-22T15:31:13.134Z,12/22/2019 15:31:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028741901,2019-12-22T15:32:21.901Z,12/22/2019 15:32:21,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577028745820,2019-12-22T15:32:25.820Z,12/22/2019 15:32:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031564730,2019-12-22T16:19:24.730Z,12/22/2019 16:19:24,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031568641,2019-12-22T16:19:28.641Z,12/22/2019 16:19:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031571896,2019-12-22T16:19:31.896Z,12/22/2019 16:19:31,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031577888,2019-12-22T16:19:37.888Z,12/22/2019 16:19:37,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031592791,2019-12-22T16:19:52.791Z,12/22/2019 16:19:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031598735,2019-12-22T16:19:58.735Z,12/22/2019 16:19:58,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031602189,2019-12-22T16:20:02.189Z,12/22/2019 16:20:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031608111,2019-12-22T16:20:08.111Z,12/22/2019 16:20:08,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031613407,2019-12-22T16:20:13.407Z,12/22/2019 16:20:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031619318,2019-12-22T16:20:19.318Z,12/22/2019 16:20:19,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031623092,2019-12-22T16:20:23.092Z,12/22/2019 16:20:23,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031631164,2019-12-22T16:20:31.164Z,12/22/2019 16:20:31,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031741629,2019-12-22T16:22:21.629Z,12/22/2019 16:22:21,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031745451,2019-12-22T16:22:25.451Z,12/22/2019 16:22:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031766118,2019-12-22T16:22:46.118Z,12/22/2019 16:22:46,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577031769876,2019-12-22T16:22:49.876Z,12/22/2019 16:22:49,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032572649,2019-12-22T16:36:12.649Z,12/22/2019 16:36:12,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032582514,2019-12-22T16:36:22.514Z,12/22/2019 16:36:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032587520,2019-12-22T16:36:27.520Z,12/22/2019 16:36:27,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032591517,2019-12-22T16:36:31.517Z,12/22/2019 16:36:31,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032593675,2019-12-22T16:36:33.675Z,12/22/2019 16:36:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032599660,2019-12-22T16:36:39.660Z,12/22/2019 16:36:39,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032805036,2019-12-22T16:40:05.036Z,12/22/2019 16:40:05,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577032810901,2019-12-22T16:40:10.901Z,12/22/2019 16:40:10,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033082737,2019-12-22T16:44:42.737Z,12/22/2019 16:44:42,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033090564,2019-12-22T16:44:50.564Z,12/22/2019 16:44:50,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033092824,2019-12-22T16:44:52.824Z,12/22/2019 16:44:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033100712,2019-12-22T16:45:00.712Z,12/22/2019 16:45:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033120456,2019-12-22T16:45:20.456Z,12/22/2019 16:45:20,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033128313,2019-12-22T16:45:28.313Z,12/22/2019 16:45:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033129463,2019-12-22T16:45:29.463Z,12/22/2019 16:45:29,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033135381,2019-12-22T16:45:35.381Z,12/22/2019 16:45:35,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033147303,2019-12-22T16:45:47.303Z,12/22/2019 16:45:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033151225,2019-12-22T16:45:51.225Z,12/22/2019 16:45:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033223085,2019-12-22T16:47:03.085Z,12/22/2019 16:47:03,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033226917,2019-12-22T16:47:06.917Z,12/22/2019 16:47:06,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033251132,2019-12-22T16:47:31.132Z,12/22/2019 16:47:31,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033255044,2019-12-22T16:47:35.044Z,12/22/2019 16:47:35,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033268140,2019-12-22T16:47:48.140Z,12/22/2019 16:47:48,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033271905,2019-12-22T16:47:51.905Z,12/22/2019 16:47:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033320397,2019-12-22T16:48:40.397Z,12/22/2019 16:48:40,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033324333,2019-12-22T16:48:44.333Z,12/22/2019 16:48:44,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033700277,2019-12-22T16:55:00.277Z,12/22/2019 16:55:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033704047,2019-12-22T16:55:04.047Z,12/22/2019 16:55:04,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033740416,2019-12-22T16:55:40.416Z,12/22/2019 16:55:40,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033744346,2019-12-22T16:55:44.346Z,12/22/2019 16:55:44,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033748499,2019-12-22T16:55:48.499Z,12/22/2019 16:55:48,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033760441,2019-12-22T16:56:00.441Z,12/22/2019 16:56:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033781947,2019-12-22T16:56:21.947Z,12/22/2019 16:56:21,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577033785812,2019-12-22T16:56:25.812Z,12/22/2019 16:56:25,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034383916,2019-12-22T17:06:23.916Z,12/22/2019 17:06:23,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034387915,2019-12-22T17:06:27.915Z,12/22/2019 17:06:27,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034419453,2019-12-22T17:06:59.453Z,12/22/2019 17:06:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034423385,2019-12-22T17:07:03.385Z,12/22/2019 17:07:03,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034503749,2019-12-22T17:08:23.749Z,12/22/2019 17:08:23,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034507613,2019-12-22T17:08:27.613Z,12/22/2019 17:08:27,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034515169,2019-12-22T17:08:35.169Z,12/22/2019 17:08:35,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034521219,2019-12-22T17:08:41.219Z,12/22/2019 17:08:41,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034531594,2019-12-22T17:08:51.594Z,12/22/2019 17:08:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034535135,2019-12-22T17:08:55.135Z,12/22/2019 17:08:55,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034673977,2019-12-22T17:11:13.977Z,12/22/2019 17:11:13,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034677928,2019-12-22T17:11:17.928Z,12/22/2019 17:11:17,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034833738,2019-12-22T17:13:53.738Z,12/22/2019 17:13:53,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034837377,2019-12-22T17:13:57.377Z,12/22/2019 17:13:57,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034877939,2019-12-22T17:14:37.939Z,12/22/2019 17:14:37,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034881779,2019-12-22T17:14:41.779Z,12/22/2019 17:14:41,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034928628,2019-12-22T17:15:28.628Z,12/22/2019 17:15:28,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577034932535,2019-12-22T17:15:32.535Z,12/22/2019 17:15:32,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035017216,2019-12-22T17:16:57.216Z,12/22/2019 17:16:57,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035021118,2019-12-22T17:17:01.118Z,12/22/2019 17:17:01,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035071005,2019-12-22T17:17:51.005Z,12/22/2019 17:17:51,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035074937,2019-12-22T17:17:54.937Z,12/22/2019 17:17:54,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035426884,2019-12-22T17:23:46.884Z,12/22/2019 17:23:46,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035432802,2019-12-22T17:23:52.802Z,12/22/2019 17:23:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035435498,2019-12-22T17:23:55.498Z,12/22/2019 17:23:55,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035439339,2019-12-22T17:23:59.339Z,12/22/2019 17:23:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035442033,2019-12-22T17:24:02.033Z,12/22/2019 17:24:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577035447955,2019-12-22T17:24:07.955Z,12/22/2019 17:24:07,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037299419,2019-12-22T17:54:59.419Z,12/22/2019 17:54:59,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037309277,2019-12-22T17:55:09.277Z,12/22/2019 17:55:09,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037333668,2019-12-22T17:55:33.668Z,12/22/2019 17:55:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037347429,2019-12-22T17:55:47.429Z,12/22/2019 17:55:47,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037442773,2019-12-22T17:57:22.773Z,12/22/2019 17:57:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037446760,2019-12-22T17:57:26.760Z,12/22/2019 17:57:26,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037454062,2019-12-22T17:57:34.062Z,12/22/2019 17:57:34,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577037458057,2019-12-22T17:57:38.057Z,12/22/2019 17:57:38,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041492836,2019-12-22T19:04:52.836Z,12/22/2019 19:04:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041500766,2019-12-22T19:05:00.766Z,12/22/2019 19:05:00,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041502775,2019-12-22T19:05:02.775Z,12/22/2019 19:05:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041518751,2019-12-22T19:05:18.751Z,12/22/2019 19:05:18,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041522411,2019-12-22T19:05:22.411Z,12/22/2019 19:05:22,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041532175,2019-12-22T19:05:32.175Z,12/22/2019 19:05:32,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041533483,2019-12-22T19:05:33.483Z,12/22/2019 19:05:33,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041545387,2019-12-22T19:05:45.387Z,12/22/2019 19:05:45,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041552610,2019-12-22T19:05:52.610Z,12/22/2019 19:05:52,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041562593,2019-12-22T19:06:02.593Z,12/22/2019 19:06:02,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041563215,2019-12-22T19:06:03.215Z,12/22/2019 19:06:03,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041569088,2019-12-22T19:06:09.088Z,12/22/2019 19:06:09,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041578236,2019-12-22T19:06:18.236Z,12/22/2019 19:06:18,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041584149,2019-12-22T19:06:24.149Z,12/22/2019 19:06:24,0,100,0,3.0,13.26.01,200,greenpeak,gpd,0,0,-58,0,
8,10038,FFFFFFFF006eca98,Master Bedroom Motion Sensor,1577041586609,2019-12-22T19:06:26.609Z,12/22/2019 19:06:26,0,100,0,3.0,13.26.01,200,greenpeak,gpd,1,0,-58,0,
