timestamp_ms,timestamp_iso,timestamp_excel,lqi,motionStatus,rssi
1.57408E+12,2019-11-18T11:23:32.491Z,11/18/2019 11:23,224,0,-54
1.57408E+12,2019-11-18T11:23:32.960Z,11/18/2019 11:23,224,1,-54
1.57408E+12,2019-11-18T11:23:48.480Z,11/18/2019 11:23,224,0,-54
1.57408E+12,2019-11-18T11:36:50.626Z,11/18/2019 11:36,224,1,-54
1.57408E+12,2019-11-18T11:37:06.414Z,11/18/2019 11:37,224,0,-54
1.57408E+12,2019-11-18T11:38:29.368Z,11/18/2019 11:38,224,0,-54
1.57408E+12,2019-11-18T11:46:39.021Z,11/18/2019 11:46,220,1,-54
1.57408E+12,2019-11-18T11:46:54.402Z,11/18/2019 11:46,224,0,-54
1.57408E+12,2019-11-18T11:47:25.474Z,11/18/2019 11:47,224,1,-54
1.57408E+12,2019-11-18T11:47:40.934Z,11/18/2019 11:47,224,0,-54
1.57408E+12,2019-11-18T11:47:41.711Z,11/18/2019 11:47,220,1,-54
1.57408E+12,2019-11-18T11:47:57.235Z,11/18/2019 11:47,224,0,-54
1.57408E+12,2019-11-18T11:54:19.211Z,11/18/2019 11:54,220,1,-54
1.57408E+12,2019-11-18T11:54:34.681Z,11/18/2019 11:54,224,0,-54
1.57408E+12,2019-11-18T11:54:54.566Z,11/18/2019 11:54,224,1,-54
1.57408E+12,2019-11-18T11:55:09.906Z,11/18/2019 11:55,224,0,-54
1.57408E+12,2019-11-18T12:00:57.215Z,11/18/2019 12:00,220,1,-54
1.57408E+12,2019-11-18T12:01:12.627Z,11/18/2019 12:01,224,0,-54
1.57408E+12,2019-11-18T12:01:52.054Z,11/18/2019 12:01,220,1,-54
1.57408E+12,2019-11-18T12:02:22.577Z,11/18/2019 12:02,224,0,-54
1.57408E+12,2019-11-18T12:02:55.612Z,11/18/2019 12:02,224,1,-54
1.57408E+12,2019-11-18T12:03:10.922Z,11/18/2019 12:03,224,0,-54
1.57408E+12,2019-11-18T12:03:11.776Z,11/18/2019 12:03,224,1,-54
1.57408E+12,2019-11-18T12:03:27.299Z,11/18/2019 12:03,224,0,-54
1.57408E+12,2019-11-18T12:03:28.382Z,11/18/2019 12:03,224,1,-54
1.57408E+12,2019-11-18T12:03:58.767Z,11/18/2019 12:03,224,0,-54
1.57408E+12,2019-11-18T12:04:01.381Z,11/18/2019 12:04,224,1,-54
1.57408E+12,2019-11-18T12:04:17.187Z,11/18/2019 12:04,224,0,-54
1.57408E+12,2019-11-18T12:04:18.796Z,11/18/2019 12:04,224,1,-54
1.57408E+12,2019-11-18T12:04:34.262Z,11/18/2019 12:04,224,0,-54
1.57408E+12,2019-11-18T12:06:11.374Z,11/18/2019 12:06,224,1,-54
1.57408E+12,2019-11-18T12:06:26.685Z,11/18/2019 12:06,224,0,-54
1.57408E+12,2019-11-18T12:07:15.819Z,11/18/2019 12:07,224,1,-54
1.57408E+12,2019-11-18T12:07:31.656Z,11/18/2019 12:07,224,0,-54
1.57408E+12,2019-11-18T12:09:07.550Z,11/18/2019 12:09,224,1,-54
1.57408E+12,2019-11-18T12:09:23.152Z,11/18/2019 12:09,224,0,-54
1.57408E+12,2019-11-18T12:11:23.849Z,11/18/2019 12:11,224,1,-54
1.57408E+12,2019-11-18T12:11:39.295Z,11/18/2019 12:11,224,0,-54
1.57408E+12,2019-11-18T12:11:45.882Z,11/18/2019 12:11,224,1,-54
1.57408E+12,2019-11-18T12:12:01.446Z,11/18/2019 12:12,224,0,-54
1.57408E+12,2019-11-18T12:12:01.990Z,11/18/2019 12:12,224,1,-54
1.57408E+12,2019-11-18T12:12:32.555Z,11/18/2019 12:12,224,0,-54
1.57408E+12,2019-11-18T12:12:52.240Z,11/18/2019 12:12,224,1,-54
1.57408E+12,2019-11-18T12:13:07.709Z,11/18/2019 12:13,224,0,-54
1.57408E+12,2019-11-18T12:13:38.281Z,11/18/2019 12:13,224,1,-54
1.57408E+12,2019-11-18T12:13:53.496Z,11/18/2019 12:13,224,0,-54
1.57408E+12,2019-11-18T12:38:29.202Z,11/18/2019 12:38,220,0,-54
1.57408E+12,2019-11-18T13:38:29.615Z,11/18/2019 13:38,224,0,-54
1.57409E+12,2019-11-18T14:38:29.441Z,11/18/2019 14:38,224,0,-54
1.57409E+12,2019-11-18T15:38:28.848Z,11/18/2019 15:38,220,0,-54
1.5741E+12,2019-11-18T16:38:28.647Z,11/18/2019 16:38,224,0,-54
1.5741E+12,2019-11-18T16:48:27.941Z,11/18/2019 16:48,220,1,-54
1.5741E+12,2019-11-18T16:48:58.568Z,11/18/2019 16:48,188,0,-60
1.5741E+12,2019-11-18T16:49:09.472Z,11/18/2019 16:49,200,1,-58
1.5741E+12,2019-11-18T16:49:24.993Z,11/18/2019 16:49,208,0,-56
1.5741E+12,2019-11-18T16:49:41.527Z,11/18/2019 16:49,224,1,-54
1.5741E+12,2019-11-18T16:49:56.908Z,11/18/2019 16:49,200,0,-58
1.5741E+12,2019-11-18T17:13:23.224Z,11/18/2019 17:13,224,1,-54
1.5741E+12,2019-11-18T17:13:38.821Z,11/18/2019 17:13,196,0,-58
1.5741E+12,2019-11-18T17:13:59.790Z,11/18/2019 17:13,224,1,-54
1.5741E+12,2019-11-18T17:14:15.388Z,11/18/2019 17:14,228,0,-53
1.5741E+12,2019-11-18T17:14:53.526Z,11/18/2019 17:14,204,1,-57
1.5741E+12,2019-11-18T17:15:09.039Z,11/18/2019 17:15,224,0,-54
1.5741E+12,2019-11-18T17:15:52.691Z,11/18/2019 17:15,184,1,-60
1.5741E+12,2019-11-18T17:16:08.059Z,11/18/2019 17:16,224,0,-54
1.5741E+12,2019-11-18T17:23:28.615Z,11/18/2019 17:23,176,0,-62
1.5741E+12,2019-11-18T17:23:31.609Z,11/18/2019 17:23,224,0,-54
1.5741E+12,2019-11-18T17:31:55.431Z,11/18/2019 17:31,180,1,-61
1.5741E+12,2019-11-18T17:32:10.803Z,11/18/2019 17:32,224,0,-54
1.5741E+12,2019-11-18T17:44:37.500Z,11/18/2019 17:44,224,1,-54
1.5741E+12,2019-11-18T17:44:52.979Z,11/18/2019 17:44,224,0,-54
1.5741E+12,2019-11-18T17:45:24.410Z,11/18/2019 17:45,180,1,-61
1.5741E+12,2019-11-18T17:45:39.889Z,11/18/2019 17:45,172,0,-62
1.5741E+12,2019-11-18T18:38:28.352Z,11/18/2019 18:38,192,0,-59
1.57411E+12,2019-11-18T19:38:28.222Z,11/18/2019 19:38,224,0,-54
1.57411E+12,2019-11-18T19:39:22.466Z,11/18/2019 19:39,176,1,-62
1.57411E+12,2019-11-18T19:39:37.936Z,11/18/2019 19:39,224,0,-54
1.57411E+12,2019-11-18T19:44:13.638Z,11/18/2019 19:44,224,1,-54
1.57411E+12,2019-11-18T19:44:29.313Z,11/18/2019 19:44,224,0,-54
1.57411E+12,2019-11-18T19:52:32.521Z,11/18/2019 19:52,228,1,-53
1.57411E+12,2019-11-18T19:52:47.976Z,11/18/2019 19:52,228,0,-53
1.57411E+12,2019-11-18T19:52:56.658Z,11/18/2019 19:52,176,1,-62
1.57411E+12,2019-11-18T19:53:12.087Z,11/18/2019 19:53,184,0,-60
1.57411E+12,2019-11-18T19:56:46.624Z,11/18/2019 19:56,224,1,-54
1.57411E+12,2019-11-18T19:57:02.224Z,11/18/2019 19:57,224,0,-54
