trigger,device_type,device_id,description,timestamp_ms,timestamp_iso,timestamp_excel,batteryLevel,batteryVoltage,degC,deviceVersion,lqi,manufacturer,model,relativeHumidity,rssi,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732377221,2019-11-26T01:39:37.221Z,11/26/2019 01:39:37,100,2.8,23.6,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732378006,2019-11-26T01:39:38.006Z,11/26/2019 01:39:38,100,2.8,24.5,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732437312,2019-11-26T01:40:37.312Z,11/26/2019 01:40:37,100,2.8,24.5,12.26.01,112,greenpeak,gpd,45,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732438403,2019-11-26T01:40:38.403Z,11/26/2019 01:40:38,100,2.8,25.4,12.26.01,112,greenpeak,gpd,45,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732497427,2019-11-26T01:41:37.427Z,11/26/2019 01:41:37,100,2.8,25.4,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732498341,2019-11-26T01:41:38.341Z,11/26/2019 01:41:38,100,2.8,26.1,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732557681,2019-11-26T01:42:37.681Z,11/26/2019 01:42:37,100,2.8,26.1,12.26.01,112,greenpeak,gpd,42,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732558381,2019-11-26T01:42:38.381Z,11/26/2019 01:42:38,100,2.8,26.4,12.26.01,112,greenpeak,gpd,42,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574732738833,2019-11-26T01:45:38.833Z,11/26/2019 01:45:38,100,2.8,25.9,12.26.01,112,greenpeak,gpd,42,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733038482,2019-11-26T01:50:38.482Z,11/26/2019 01:50:38,100,2.8,25.9,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733039179,2019-11-26T01:50:39.179Z,11/26/2019 01:50:39,100,2.8,25.6,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733278771,2019-11-26T01:54:38.771Z,11/26/2019 01:54:38,100,2.8,25.6,12.26.01,112,greenpeak,gpd,42,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733279677,2019-11-26T01:54:39.677Z,11/26/2019 01:54:39,100,2.8,25.3,12.26.01,112,greenpeak,gpd,42,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733519188,2019-11-26T01:58:39.188Z,11/26/2019 01:58:39,100,2.8,25.3,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733520293,2019-11-26T01:58:40.293Z,11/26/2019 01:58:40,100,2.8,25.0,12.26.01,112,greenpeak,gpd,43,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733759605,2019-11-26T02:02:39.605Z,11/26/2019 02:02:39,100,2.8,25.0,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574733760444,2019-11-26T02:02:40.444Z,11/26/2019 02:02:40,100,2.8,24.6,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574734060786,2019-11-26T02:07:40.786Z,11/26/2019 02:07:40,100,2.8,24.3,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574734361257,2019-11-26T02:12:41.257Z,11/26/2019 02:12:41,100,2.8,24.0,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574734661811,2019-11-26T02:17:41.811Z,11/26/2019 02:17:41,100,2.8,23.7,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574735022359,2019-11-26T02:23:42.359Z,11/26/2019 02:23:42,100,2.8,23.3,12.26.01,112,greenpeak,gpd,44,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574735382016,2019-11-26T02:29:42.016Z,11/26/2019 02:29:42,100,2.8,23.3,12.26.01,112,greenpeak,gpd,45,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574735382868,2019-11-26T02:29:42.868Z,11/26/2019 02:29:42,100,2.8,23.0,12.26.01,112,greenpeak,gpd,45,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574735863542,2019-11-26T02:37:43.542Z,11/26/2019 02:37:43,100,2.8,22.7,12.26.01,112,greenpeak,gpd,45,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574736403508,2019-11-26T02:46:43.508Z,11/26/2019 02:46:43,100,2.8,22.7,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574736404365,2019-11-26T02:46:44.365Z,11/26/2019 02:46:44,100,2.8,22.4,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574737305719,2019-11-26T03:01:45.719Z,11/26/2019 03:01:45,100,2.8,22.1,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574738206968,2019-11-26T03:16:46.968Z,11/26/2019 03:16:46,100,2.8,21.8,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574739107375,2019-11-26T03:31:47.375Z,11/26/2019 03:31:47,100,2.8,21.8,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574739108210,2019-11-26T03:31:48.210Z,11/26/2019 03:31:48,100,2.8,21.6,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574740009405,2019-11-26T03:46:49.405Z,11/26/2019 03:46:49,100,2.8,21.4,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574740910669,2019-11-26T04:01:50.669Z,11/26/2019 04:01:50,100,2.8,21.2,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574741812069,2019-11-26T04:16:52.069Z,11/26/2019 04:16:52,100,2.8,21.1,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574742712479,2019-11-26T04:31:52.479Z,11/26/2019 04:31:52,100,2.8,21.1,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574742713267,2019-11-26T04:31:53.267Z,11/26/2019 04:31:53,100,2.8,21.0,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574743613871,2019-11-26T04:46:53.871Z,11/26/2019 04:46:53,100,2.8,21.0,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574743614489,2019-11-26T04:46:54.489Z,11/26/2019 04:46:54,100,2.8,20.9,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574744515945,2019-11-26T05:01:55.945Z,11/26/2019 05:01:55,100,2.8,20.8,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574745417369,2019-11-26T05:16:57.369Z,11/26/2019 05:16:57,100,2.8,20.7,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574748120985,2019-11-26T06:02:00.985Z,11/26/2019 06:02:00,100,2.8,20.6,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574749923580,2019-11-26T06:32:03.580Z,11/26/2019 06:32:03,100,2.8,20.5,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574751726162,2019-11-26T07:02:06.162Z,11/26/2019 07:02:06,100,2.8,20.4,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574754430007,2019-11-26T07:47:10.007Z,11/26/2019 07:47:10,100,2.8,20.3,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574755330427,2019-11-26T08:02:10.427Z,11/26/2019 08:02:10,100,2.8,20.3,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574756232090,2019-11-26T08:17:12.090Z,11/26/2019 08:17:12,100,2.8,20.3,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574758035211,2019-11-26T08:47:15.211Z,11/26/2019 08:47:15,100,2.8,20.2,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574760739056,2019-11-26T09:32:19.056Z,11/26/2019 09:32:19,100,2.8,20.1,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574761640200,2019-11-26T09:47:20.200Z,11/26/2019 09:47:20,100,2.8,20.2,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574762542296,2019-11-26T10:02:22.296Z,11/26/2019 10:02:22,100,2.8,20.1,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574765244467,2019-11-26T10:47:24.467Z,11/26/2019 10:47:24,100,2.8,20.1,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574766146645,2019-11-26T11:02:26.645Z,11/26/2019 11:02:26,100,2.8,20.0,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574767047052,2019-11-26T11:17:27.052Z,11/26/2019 11:17:27,100,2.8,20.0,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574767948589,2019-11-26T11:32:28.589Z,11/26/2019 11:32:28,100,2.8,20.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574767949135,2019-11-26T11:32:29.135Z,11/26/2019 11:32:29,100,2.8,20.1,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574768850511,2019-11-26T11:47:30.511Z,11/26/2019 11:47:30,100,2.8,20.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574769751793,2019-11-26T12:02:31.793Z,11/26/2019 12:02:31,100,2.8,20.1,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574771553534,2019-11-26T12:32:33.534Z,11/26/2019 12:32:33,100,2.8,20.1,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574771554369,2019-11-26T12:32:34.369Z,11/26/2019 12:32:34,100,2.8,20.0,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574778763787,2019-11-26T14:32:43.787Z,11/26/2019 14:32:43,100,2.8,20.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785073293,2019-11-26T16:17:53.293Z,11/26/2019 16:17:53,100,2.8,20.0,12.26.01,112,greenpeak,gpd,55,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785073608,2019-11-26T16:17:53.608Z,11/26/2019 16:17:53,100,2.8,20.2,12.26.01,112,greenpeak,gpd,55,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785133451,2019-11-26T16:18:53.451Z,11/26/2019 16:18:53,100,2.8,20.2,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785133754,2019-11-26T16:18:53.754Z,11/26/2019 16:18:53,100,2.8,20.8,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785193081,2019-11-26T16:19:53.081Z,11/26/2019 16:19:53,100,2.8,20.8,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785193856,2019-11-26T16:19:53.856Z,11/26/2019 16:19:53,100,2.8,21.7,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785253218,2019-11-26T16:20:53.218Z,11/26/2019 16:20:53,100,2.8,21.7,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785253993,2019-11-26T16:20:53.993Z,11/26/2019 16:20:53,100,2.8,22.3,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785373352,2019-11-26T16:22:53.352Z,11/26/2019 16:22:53,100,2.8,22.3,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785374280,2019-11-26T16:22:54.280Z,11/26/2019 16:22:54,100,2.8,22.7,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785794087,2019-11-26T16:29:54.087Z,11/26/2019 16:29:54,100,2.8,22.7,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574785794861,2019-11-26T16:29:54.861Z,11/26/2019 16:29:54,100,2.8,22.4,12.26.01,112,greenpeak,gpd,46,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574786154497,2019-11-26T16:35:54.497Z,11/26/2019 16:35:54,100,2.8,22.4,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574786155501,2019-11-26T16:35:55.501Z,11/26/2019 16:35:55,100,2.8,22.0,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574786636142,2019-11-26T16:43:56.142Z,11/26/2019 16:43:56,100,2.8,21.7,12.26.01,112,greenpeak,gpd,47,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574787296345,2019-11-26T16:54:56.345Z,11/26/2019 16:54:56,100,2.8,21.7,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574787297045,2019-11-26T16:54:57.045Z,11/26/2019 16:54:57,100,2.8,21.4,12.26.01,112,greenpeak,gpd,48,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574788197725,2019-11-26T17:09:57.725Z,11/26/2019 17:09:57,100,2.8,21.4,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574788198362,2019-11-26T17:09:58.362Z,11/26/2019 17:09:58,100,2.8,21.1,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574789099672,2019-11-26T17:24:59.672Z,11/26/2019 17:24:59,100,2.8,21.0,12.26.01,112,greenpeak,gpd,49,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574790000748,2019-11-26T17:40:00.748Z,11/26/2019 17:40:00,100,2.8,21.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574790001018,2019-11-26T17:40:01.018Z,11/26/2019 17:40:01,100,2.8,20.8,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574790902216,2019-11-26T17:55:02.216Z,11/26/2019 17:55:02,100,2.8,20.7,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574791803534,2019-11-26T18:10:03.534Z,11/26/2019 18:10:03,100,2.8,20.6,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574792704739,2019-11-26T18:25:04.739Z,11/26/2019 18:25:04,100,2.8,20.5,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574793605806,2019-11-26T18:40:05.806Z,11/26/2019 18:40:05,100,2.8,20.5,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574793606959,2019-11-26T18:40:06.959Z,11/26/2019 18:40:06,100,2.8,20.4,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574794507327,2019-11-26T18:55:07.327Z,11/26/2019 18:55:07,100,2.8,20.4,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574795408670,2019-11-26T19:10:08.670Z,11/26/2019 19:10:08,100,2.8,20.5,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574796310055,2019-11-26T19:25:10.055Z,11/26/2019 19:25:10,100,2.8,20.4,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574797210430,2019-11-26T19:40:10.430Z,11/26/2019 19:40:10,100,2.8,20.4,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574798111704,2019-11-26T19:55:11.704Z,11/26/2019 19:55:11,100,2.8,20.4,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574798892793,2019-11-26T20:08:12.793Z,11/26/2019 20:08:12,100,2.8,20.4,12.26.01,112,greenpeak,gpd,55,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574798893553,2019-11-26T20:08:13.553Z,11/26/2019 20:08:13,100,2.8,20.7,12.26.01,112,greenpeak,gpd,55,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574799793996,2019-11-26T20:23:13.996Z,11/26/2019 20:23:13,100,2.8,20.7,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574799794871,2019-11-26T20:23:14.871Z,11/26/2019 20:23:14,100,2.8,20.9,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574800695286,2019-11-26T20:38:15.286Z,11/26/2019 20:38:15,100,2.8,20.9,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574800696046,2019-11-26T20:38:16.046Z,11/26/2019 20:38:16,100,2.8,21.0,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574801597490,2019-11-26T20:53:17.490Z,11/26/2019 20:53:17,100,2.8,20.9,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574802498795,2019-11-26T21:08:18.795Z,11/26/2019 21:08:18,100,2.8,20.8,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574802979358,2019-11-26T21:16:19.358Z,11/26/2019 21:16:19,100,2.8,21.1,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574803880048,2019-11-26T21:31:20.048Z,11/26/2019 21:31:20,100,2.8,21.1,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574803880684,2019-11-26T21:31:20.684Z,11/26/2019 21:31:20,100,2.8,21.2,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574804782014,2019-11-26T21:46:22.014Z,11/26/2019 21:46:22,100,2.8,21.1,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574805683293,2019-11-26T22:01:23.293Z,11/26/2019 22:01:23,100,2.8,21.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574806583672,2019-11-26T22:16:23.672Z,11/26/2019 22:16:23,100,2.8,21.0,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574806584476,2019-11-26T22:16:24.476Z,11/26/2019 22:16:24,100,2.8,20.9,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574808387140,2019-11-26T22:46:27.140Z,11/26/2019 22:46:27,100,2.8,20.8,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574809288481,2019-11-26T23:01:28.481Z,11/26/2019 23:01:28,100,2.8,20.7,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574810188729,2019-11-26T23:16:28.729Z,11/26/2019 23:16:28,100,2.8,20.7,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574811090166,2019-11-26T23:31:30.166Z,11/26/2019 23:31:30,100,2.8,20.7,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574811992227,2019-11-26T23:46:32.227Z,11/26/2019 23:46:32,100,2.8,20.8,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574812112619,2019-11-26T23:48:32.619Z,11/26/2019 23:48:32,100,2.8,21.1,12.26.01,112,greenpeak,gpd,53,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574812231835,2019-11-26T23:50:31.835Z,11/26/2019 23:50:31,100,2.8,21.1,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574812232658,2019-11-26T23:50:32.658Z,11/26/2019 23:50:32,100,2.8,21.5,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574812352095,2019-11-26T23:52:32.095Z,11/26/2019 23:52:32,100,2.8,21.5,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574812353100,2019-11-26T23:52:33.100Z,11/26/2019 23:52:33,100,2.8,21.9,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574813253411,2019-11-27T00:07:33.411Z,11/27/2019 00:07:33,100,2.8,21.9,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574813254307,2019-11-27T00:07:34.307Z,11/27/2019 00:07:34,100,2.8,21.8,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574814154630,2019-11-27T00:22:34.630Z,11/27/2019 00:22:34,100,2.8,21.8,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574814155479,2019-11-27T00:22:35.479Z,11/27/2019 00:22:35,100,2.8,21.6,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574814696331,2019-11-27T00:31:36.331Z,11/27/2019 00:31:36,100,2.8,22.0,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574815596685,2019-11-27T00:46:36.685Z,11/27/2019 00:46:36,100,2.8,22.0,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574815597597,2019-11-27T00:46:37.597Z,11/27/2019 00:46:37,100,2.8,21.9,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574816498798,2019-11-27T01:01:38.798Z,11/27/2019 01:01:38,100,2.8,21.6,12.26.01,112,greenpeak,gpd,50,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574817399282,2019-11-27T01:16:39.282Z,11/27/2019 01:16:39,100,2.8,21.6,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574817400088,2019-11-27T01:16:40.088Z,11/27/2019 01:16:40,100,2.8,21.5,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574818300612,2019-11-27T01:31:40.612Z,11/27/2019 01:31:40,100,2.8,21.5,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574818301386,2019-11-27T01:31:41.386Z,11/27/2019 01:31:41,100,2.8,21.4,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574819201900,2019-11-27T01:46:41.900Z,11/27/2019 01:46:41,100,2.8,21.4,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574819202660,2019-11-27T01:46:42.660Z,11/27/2019 01:46:42,100,2.8,21.3,12.26.01,112,greenpeak,gpd,51,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574820103065,2019-11-27T02:01:43.065Z,11/27/2019 02:01:43,100,2.8,21.3,12.26.01,112,greenpeak,gpd,52,-72,
8,10034,FFFFFFFF006fbd34,Microwave New TempHumidity Sensor,1574820103879,2019-11-27T02:01:43.879Z,11/27/2019 02:01:43,100,2.8,21.2,12.26.01,112,greenpeak,gpd,52,-72,
